,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
10,0.0,0.0,0.0,0.0,0.0,0.6239684224128723,0.0,0.0,0.6769640445709229,0.0,0.0,0.4339393973350525,0.0,0.0,0.0,0.0,0.42586615681648254,0.42918843030929565,0.0,0.0,0.0,0.0,0.38837772607803345,0.6022108793258667,0.0,0.896928071975708,0.5882744789123535,0.0,0.0,0.0,0.0,0.0,0.3876078724861145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.4202779531478882,0.3184528350830078,0.0,0.0,0.5245633125305176,0.33335572481155396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4272196888923645,0.0,0.0,0.0,0.579136312007904,0.0,0.0,0.0,0.0,0.0,0.31569403409957886,0.0,0.0,0.0,0.0,0.3312583863735199,0.0,0.0,0.0,0.0,0.33671867847442627,0.0,0.0,0.0,0.0,0.35913413763046265,0.0,0.0,0.0,0.0,0.0
12,0.5156596899032593,0.0,0.7625031471252441,0.0,0.6412156224250793,0.0,0.0,0.5187376141548157,0.0,0.0,0.0,0.0,0.7950170040130615,0.0,0.0,0.0,0.0,0.0,0.5451169013977051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5294844508171082,0.0,0.0,0.6520512104034424,0.0,0.0,0.0,0.0,0.5191948413848877,0.6661149859428406,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.4943689703941345,0.5148602724075317,0.5991662740707397,0.0,0.0,0.7894357442855835,0.0,0.0,0.0,0.0,0.6341582536697388,0.0,0.0,0.0,0.45971202850341797,0.0,0.0,0.0,0.6134716272354126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5098284482955933,0.0,0.0,0.5719781517982483,0.0,0.0,0.0,0.0,0.0,0.0,0.5741308331489563,0.0,0.0,0.0,0.0,0.0
14,0.5708485245704651,0.0,0.4329378008842468,0.0,0.0,0.0,0.0,0.4714788496494293,0.4681083858013153,0.44588756561279297,0.0,0.6197117567062378,0.0,0.0,0.0,0.0,0.5416752099990845,0.0,0.0,0.4437260627746582,0.45967429876327515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43054139614105225,0.0,0.0
15,0.0,0.0,0.7366474866867065,0.0,0.548229455947876,0.0,0.0,0.49293407797813416,0.0,0.0,0.0,0.0,0.6581100821495056,0.0,0.0,0.0,0.0,0.0,0.5351130366325378,0.0,0.0,0.0,0.4854062795639038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4581361413002014,0.0,0.0,0.556143581867218,0.0,0.0,0.0,0.0,0.0,0.6600028872489929,0.4758690595626831,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.5474003553390503,0.0,0.0,0.5571126937866211,0.0,0.0,0.0,0.6254845857620239,0.0,0.525305986404419,0.0,0.5628925561904907,0.0,0.0,0.0,0.5605405569076538,0.5756403207778931,0.0,0.0,0.0,0.8597315549850464,0.0,0.0,0.0,0.5495079159736633,0.0,0.0,0.0,0.0,0.0,0.5203946232795715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.5626254081726074,0.0,0.7467930912971497,0.0,0.6378434896469116,0.0,0.0,0.5692354440689087,0.0,0.0,0.0,0.0,0.8311737775802612,0.0,0.0,0.0,0.0,0.0,0.5273868441581726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5661475658416748,0.0,0.0,0.6699020266532898,0.0,0.0,0.0,0.0,0.0,0.6421900987625122,0.5365177392959595,0.0,0.0,0.0,0.0,0.0
18,0.5862405300140381,0.0,0.5175666809082031,0.0,0.0,0.0,0.0,0.0,0.533903956413269,0.5138330459594727,0.488250195980072,0.4852977991104126,0.0,0.0,0.0,0.0,0.0,0.5608675479888916,0.0,0.8877030611038208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5317306518554688,0.0,0.0,0.0,0.5590384006500244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.4152832329273224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6166754961013794,0.0,0.44253718852996826,0.0,0.0,0.40636834502220154,0.41778671741485596,0.39790165424346924,0.0,0.0,0.0,0.4224183261394501,0.0,0.0,0.0,0.0,0.4335246980190277,0.447790265083313,0.0,0.0,0.0,0.4128619432449341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.6596670150756836,0.0,0.0,0.7988744974136353,0.45149925351142883,0.0,0.46490418910980225,0.0,0.0,0.0,0.0,0.5751230716705322,0.5333887338638306,0.0,0.0,0.0,0.0,0.6957523822784424,0.5885079503059387,0.0,0.6733845472335815,0.6675153970718384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.5124655961990356,0.0,0.0,0.9524528980255127,0.0,0.0,0.6991975903511047,0.6464654207229614,0.0,0.5611345767974854,0.0,0.0,0.0,0.0,0.0,0.5612822771072388,0.0,0.0,0.0,0.0,0.5806747674942017,0.8591693639755249,0.0,0.6289896965026855,0.8128668069839478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.5288212895393372,0.0,0.729406476020813,0.0,0.5513351559638977,0.0,0.0,0.0,0.0,0.5168796181678772,0.0,0.0,0.5326894521713257,0.0,0.0,0.0,0.0,0.0,0.5883888006210327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5481938123703003,0.0,0.0,0.5050639510154724,0.0,0.0,0.0,0.0,0.0,0.5776376724243164,0.0,0.0,0.5731257200241089,0.0,0.0,0.0
23,0.5462874174118042,0.0,0.5161910653114319,0.0,0.0,0.0,0.0,0.5094999074935913,0.5641865134239197,0.0,0.0,0.5135510563850403,0.0,0.0,0.0,0.0,0.6097723841667175,0.0,0.0,0.0,0.0,0.0,0.8158258199691772,0.0,0.0,0.0,0.5403450727462769,0.0,0.0,0.0,0.0,0.5074507594108582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5093961358070374,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.7335648536682129,0.0,0.0,0.8197568655014038,0.5438858866691589,0.0,0.5335938930511475,0.0,0.0,0.0,0.0,0.5647320747375488,0.5649944543838501,0.0,0.0,0.0,0.0,0.5793269872665405,0.6722421646118164,0.0,0.6850171089172363,0.6827890872955322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.4582708179950714,0.0,0.41755253076553345,0.0,0.0,0.0,0.0,0.43424299359321594,0.4605737328529358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39128291606903076,0.0,0.0,0.5140560865402222,0.0,0.0,0.0,0.0,0.0,0.0,0.41657814383506775,0.0,0.0,0.0,0.0,0.4142844080924988,0.0,0.0,0.0,0.4041052758693695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4083026051521301,0.0,0.0,0.0
26,0.0,0.0,0.576246976852417,0.0,0.823862612247467,0.0,0.0,0.5849466323852539,0.0,0.0,0.0,0.0,0.5292391180992126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5417604446411133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6392571330070496,0.0,0.0,0.5460386872291565,0.5426216125488281,0.0,0.0,0.0,0.0,0.0,0.5169439315795898,0.0,0.6459141373634338,0.0,0.0,0.0
27,0.7531982660293579,0.0,0.4887493848800659,0.0,0.48894697427749634,0.0,0.0,0.0,0.0,0.4377957582473755,0.0,0.42899152636528015,0.4301556944847107,0.0,0.0,0.0,0.41524946689605713,0.0,0.0,0.5207458734512329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4966903328895569,0.0,0.0,0.41882383823394775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.5565886497497559,0.0,0.7896256446838379,0.0,0.0,0.557283878326416,0.0,0.0,0.0,0.0,0.48645663261413574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6159008145332336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5482150316238403,0.0,0.0,0.5231103897094727,0.4741068482398987,0.0,0.0,0.0,0.0,0.44298893213272095,0.0,0.0,0.6096193790435791,0.0,0.0,0.0
29,0.0,0.0,0.641068696975708,0.0,0.8441620469093323,0.0,0.0,0.601875364780426,0.0,0.5521399974822998,0.0,0.0,0.5522931814193726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6087931394577026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6707603335380554,0.0,0.0,0.6449971199035645,0.0,0.0,0.0,0.0,0.0,0.0,0.5342043042182922,0.0,0.6880952715873718,0.0,0.0,0.0
30,0.5004723072052002,0.0,0.5810114741325378,0.0,0.0,0.0,0.0,0.4492504596710205,0.49215683341026306,0.0,0.0,0.0,0.49384719133377075,0.0,0.0,0.0,0.46577292680740356,0.0,0.4932235777378082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4667664170265198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48448193073272705,0.0,0.0,0.0,0.0,0.0,0.50698322057724,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.4866783022880554,0.0,0.7009525299072266,0.0,0.0,0.5142928957939148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45748159289360046,0.5674389004707336,0.0,0.0,0.0,0.0,0.0,0.4882217049598694,0.0,0.0,0.0,0.0,0.5632414817810059,0.0,0.0,0.48487335443496704,0.45934271812438965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5098830461502075,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.545707643032074,0.0,0.0,0.7381272315979004,0.41667550802230835,0.0,0.4604271650314331,0.0,0.0,0.0,0.0,0.6598813533782959,0.0,0.0,0.0,0.0,0.0,0.4585595726966858,0.5773938298225403,0.0,0.8187458515167236,0.6468641757965088,0.0,0.0,0.0,0.0,0.0,0.4420360326766968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.5782558917999268,0.0,0.0,0.9370237588882446,0.0,0.0,0.6985571384429932,0.6828795671463013,0.0,0.5711672306060791,0.0,0.0,0.0,0.0,0.0,0.5542038083076477,0.0,0.0,0.0,0.0,0.618715763092041,0.870898962020874,0.0,0.624758243560791,0.8535614013671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.4289841651916504,0.0,0.5182497501373291,0.0,0.500110387802124,0.0,0.0,0.5590232610702515,0.0,0.0,0.0,0.0,0.6196925044059753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4417117238044739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8113620281219482,0.0,0.0,0.0,0.0,0.4169326424598694,0.4846099615097046,0.0,0.0,0.0,0.4261648654937744,0.0,0.0
35,0.35687559843063354,0.3475193977355957,0.2647703289985657,0.0,0.0,0.0,0.0,0.0,0.25723347067832947,0.2391110360622406,0.0,0.3578479290008545,0.0,0.0,0.0,0.0,0.2886456847190857,0.0,0.2301175594329834,0.0,0.0,0.0,0.3010035455226898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22949476540088654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.5367985367774963,0.0,0.7093815803527832,0.0,0.5512828230857849,0.0,0.0,0.6639849543571472,0.0,0.0,0.0,0.0,0.684160053730011,0.0,0.0,0.0,0.5364922881126404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5113300085067749,0.0,0.0,0.6156768202781677,0.0,0.0,0.0,0.0,0.0,0.6516129970550537,0.5701934695243835,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.46332433819770813,0.43323907256126404,0.0,0.0,0.5346073508262634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3948776423931122,0.0,0.0,0.0,0.7320836782455444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36795154213905334,0.0,0.0,0.0,0.3464341163635254,0.49354782700538635,0.0,0.0,0.0,0.0,0.34800809621810913,0.0,0.45191553235054016,0.0,0.0,0.0
38,0.4145711064338684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48296481370925903,0.40985292196273804,0.0,0.47675561904907227,0.0,0.4512282609939575,0.0,0.0,0.4153669476509094,0.47747063636779785,0.0,0.41434162855148315,0.0,0.0,0.6617400646209717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4284869134426117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.3840009570121765,0.0,0.0,0.0,0.0,0.37624672055244446,0.0,0.0,0.3956470489501953,0.0,0.0,0.6142487525939941,0.0,0.35344594717025757,0.0,0.0,0.3457462787628174,0.0,0.0,0.0,0.0,0.0,0.41345706582069397,0.34983599185943604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33985215425491333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36085355281829834,0.0,0.0
40,0.3375750482082367,0.0,0.0,0.45137861371040344,0.4013577699661255,0.0,0.0,0.43195807933807373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6126705408096313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35586363077163696,0.0,0.0,0.0,0.3426700234413147,0.3847743272781372,0.0,0.0,0.0,0.31733131408691406,0.0,0.0,0.4313182234764099,0.0,0.0,0.0
41,0.39544877409935,0.0,0.4920792579650879,0.39905720949172974,0.4832074046134949,0.0,0.0,0.6006176471710205,0.0,0.0,0.0,0.0,0.5303900241851807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4654875695705414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4889891743659973,0.0,0.0,0.0,0.0,0.0,0.44239532947540283,0.5100038051605225,0.0,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0,0.0,0.9311826229095459,0.0,0.0,0.6494542360305786,0.6168962717056274,0.0,0.5250544548034668,0.0,0.5361081957817078,0.0,0.0,0.0,0.5101282000541687,0.0,0.0,0.0,0.0,0.5724647641181946,0.7991572618484497,0.0,0.6015841960906982,0.7546740770339966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.6948744058609009,0.5183016657829285,0.5216062068939209,0.0,0.0,0.0,0.0,0.0,0.4792277216911316,0.5237033367156982,0.0,0.47749119997024536,0.0,0.0,0.0,0.0,0.4690018892288208,0.0,0.4395183026790619,0.5504853129386902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46610507369041443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0,0.0,0.5401908159255981,0.0,0.0,0.8283579349517822,0.0,0.0,0.6899915933609009,0.6313568353652954,0.0,0.5253635048866272,0.0,0.0,0.0,0.0,0.0,0.5511853098869324,0.0,0.0,0.0,0.0,0.599972128868103,0.7118682861328125,0.0,0.5752345323562622,0.7541228532791138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0,0.0,0.9575257897377014,0.0,0.0,0.6917665004730225,0.6445118188858032,0.0,0.5428019165992737,0.0,0.5136443376541138,0.0,0.0,0.0,0.535631537437439,0.0,0.0,0.0,0.0,0.5946865081787109,0.8212113380432129,0.0,0.6222672462463379,0.8051465749740601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.542158305644989,0.0,0.5365585088729858,0.5690779685974121,0.0,0.0,0.5383962392807007,0.5855296850204468,0.0,0.0,0.0,0.0,0.0,0.0,0.5688150525093079,0.0,0.5200816988945007,0.0,0.0,0.0,0.8265479803085327,0.0,0.0,0.0,0.6865362524986267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5239068865776062,0.0,0.0
47,0.5801877975463867,0.0,0.7228062152862549,0.0,0.6377316117286682,0.0,0.0,0.0,0.0,0.5857028961181641,0.0,0.0,0.6225399374961853,0.0,0.0,0.0,0.0,0.0,0.5412477850914001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7452179193496704,0.0,0.0,0.0,0.0,0.6210721731185913,0.5545473098754883,0.0,0.0,0.0,0.590524435043335,0.0,0.0
48,0.5415819883346558,0.7108680009841919,0.43501731753349304,0.0,0.0,0.0,0.0,0.0,0.40773963928222656,0.40398284792900085,0.0,0.41281431913375854,0.0,0.0,0.0,0.0,0.40828096866607666,0.0,0.0,0.46611395478248596,0.0,0.0,0.3959220349788666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41295528411865234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.37341299653053284,0.322391539812088,0.0,0.3617401719093323,0.49040791392326355,0.0,0.0,0.0,0.0,0.32581841945648193,0.0,0.34067124128341675,0.0,0.0,0.0,0.0,0.0,0.4160287380218506,0.3460957705974579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4097791612148285,0.0,0.0,0.0,0.0,0.36644572019577026,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0,0.0,0.5844621062278748,0.0,0.0,0.7433318495750427,0.4113606810569763,0.0,0.43587303161621094,0.0,0.0,0.0,0.0,0.572868824005127,0.0,0.0,0.0,0.0,0.0,0.47018757462501526,0.61517733335495,0.0,0.8321271538734436,0.6622163653373718,0.0,0.0,0.0,0.0,0.0,0.4035383462905884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,0.6720660924911499,0.0,0.0,0.6756832599639893,0.0,0.0,0.7767215967178345,0.6238158941268921,0.0,0.0,0.0,0.0,0.0,0.0,0.7081671953201294,0.0,0.5824761986732483,0.0,0.0,0.0,0.5848934650421143,0.674410343170166,0.0,0.6771144866943359,0.8006139993667603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,0.5504244565963745,0.0,0.7865695953369141,0.0,0.5514981746673584,0.0,0.0,0.6281464099884033,0.0,0.0,0.0,0.0,0.718726396560669,0.0,0.0,0.0,0.5787182450294495,0.0,0.5357868671417236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6217935085296631,0.0,0.0,0.0,0.0,0.0,0.6887331008911133,0.5489622950553894,0.0,0.0,0.0,0.0,0.0
53,0.5498744249343872,0.0,0.695438027381897,0.0,0.5307413339614868,0.0,0.0,0.0,0.0,0.4901313781738281,0.0,0.0,0.6646209955215454,0.49016356468200684,0.0,0.0,0.0,0.0,0.5742056369781494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5043035745620728,0.0,0.0,0.5688549280166626,0.0,0.0,0.0,0.0,0.0,0.6094955205917358,0.0,0.0,0.0,0.0,0.0,0.0
54,0.0,0.0,0.0,0.0,0.0,0.5985337495803833,0.0,0.0,0.7403227090835571,0.39289402961730957,0.0,0.0,0.0,0.0,0.0,0.0,0.5179229974746704,0.39832282066345215,0.0,0.0,0.0,0.0,0.6347668170928955,0.5901342034339905,0.0,0.6288926601409912,0.6643046736717224,0.0,0.0,0.0,0.0,0.43705153465270996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0.5729159712791443,0.0,0.699668824672699,0.0,0.8584265112876892,0.0,0.0,0.0,0.0,0.5499276518821716,0.0,0.0,0.6266347169876099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5566983222961426,0.0,0.0,0.0,0.0,0.6547038555145264,0.0,0.0,0.6134429574012756,0.0,0.0,0.0,0.0,0.0,0.5631910562515259,0.0,0.0,0.6087832450866699,0.0,0.0,0.0
56,0.5568796992301941,0.0,0.7368916273117065,0.0,0.6638392210006714,0.0,0.0,0.597626805305481,0.0,0.0,0.0,0.0,0.8379611968994141,0.0,0.0,0.0,0.0,0.0,0.559152364730835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6022199988365173,0.0,0.0,0.6588988304138184,0.0,0.0,0.0,0.0,0.0,0.6313822865486145,0.5615306496620178,0.0,0.0,0.0,0.0,0.0
